<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.12.31	08:33:00	21170.25	21170.25	21167.05	21167.85	48	0	200
2024.12.31	08:34:00	21166.65	21167.95	21163.35	21163.85	54	0	210
2024.12.31	08:35:00	21163.95	21164.45	21161.35	21161.75	60	0	230
2024.12.31	08:36:00	21162.05	21163.35	21160.45	21160.55	50	0	230
2024.12.31	08:37:00	21160.45	21165.55	21159.55	21164.75	68	0	220
2024.12.31	08:38:00	21164.95	21165.35	21160.85	21162.45	62	0	260
2024.12.31	08:39:00	21162.45	21163.65	21161.65	21161.65	25	0	270
2024.12.31	08:40:00	21161.35	21164.65	21159.85	21160.95	43	0	260
2024.12.31	08:41:00	21160.65	21161.55	21159.75	21160.25	35	0	270
2024.12.31	08:42:00	21160.65	21162.25	21159.95	21162.25	26	0	220
2024.12.31	08:43:00	21161.95	21162.85	21151.35	21152.85	73	0	200
2024.12.31	08:44:00	21152.65	21153.35	21149.15	21153.35	92	0	290
2024.12.31	08:45:00	21153.65	21156.75	21152.25	21156.25	83	0	290
2024.12.31	08:46:00	21156.15	21159.65	21154.15	21158.75	54	0	290
2024.12.31	08:47:00	21158.15	21158.35	21155.85	21156.25	33	0	290
2024.12.31	08:48:00	21156.25	21159.05	21156.25	21158.15	52	0	240
2024.12.31	08:49:00	21158.25	21163.35	21158.15	21163.15	76	0	220
2024.12.31	08:50:00	21163.65	21166.75	21159.15	21159.75	81	0	210
2024.12.31	08:51:00	21160.35	21163.25	21160.35	21162.85	39	0	210
2024.12.31	08:52:00	21162.95	21163.85	21162.45	21162.55	35	0	210
2024.12.31	08:53:00	21162.75	21163.75	21161.35	21162.25	54	0	210
2024.12.31	08:54:00	21162.15	21163.55	21159.65	21162.25	57	0	200
2024.12.31	08:55:00	21162.35	21164.25	21160.55	21160.55	41	0	200
2024.12.31	08:56:00	21160.95	21163.15	21160.25	21160.25	41	0	200
2024.12.31	08:57:00	21160.05	21165.15	21160.05	21161.85	48	0	200
2024.12.31	08:58:00	21162.05	21162.35	21160.75	21161.15	29	0	240
2024.12.31	08:59:00	21161.15	21161.75	21158.35	21158.35	47	0	210
2024.12.31	09:00:00	21158.85	21163.85	21158.65	21161.65	92	0	220
2024.12.31	09:01:00	21161.75	21162.95	21159.45	21161.75	74	0	240
2024.12.31	09:02:00	21161.85	21161.95	21155.05	21158.35	87	0	250
2024.12.31	09:03:00	21158.65	21165.55	21158.45	21164.75	77	0	270
2024.12.31	09:04:00	21164.65	21165.35	21160.15	21163.05	52	0	290
2024.12.31	09:05:00	21162.75	21163.45	21161.95	21162.95	33	0	280
2024.12.31	09:06:00	21162.45	21163.45	21158.05	21160.55	47	0	270
2024.12.31	09:07:00	21159.65	21161.95	21158.65	21160.65	39	0	260
2024.12.31	09:08:00	21160.15	21165.65	21160.05	21165.65	52	0	230
2024.12.31	09:09:00	21165.55	21168.55	21163.55	21165.75	66	0	230
2024.12.31	09:10:00	21165.85	21168.55	21164.15	21168.05	56	0	240
2024.12.31	09:11:00	21167.95	21168.65	21164.65	21167.35	45	0	260
2024.12.31	09:12:00	21167.65	21169.15	21167.15	21168.55	49	0	260
2024.12.31	09:13:00	21168.75	21175.25	21168.15	21174.65	68	0	250
2024.12.31	09:14:00	21174.45	21183.55	21174.25	21183.05	101	0	260
2024.12.31	09:15:00	21183.45	21185.05	21180.05	21183.05	109	0	260
2024.12.31	09:16:00	21183.55	21186.35	21183.35	21184.05	73	0	290
2024.12.31	09:17:00	21183.05	21186.25	21176.15	21176.25	74	0	290
2024.12.31	09:18:00	21176.55	21180.05	21171.05	21178.55	84	0	290
2024.12.31	09:19:00	21178.25	21180.65	21177.05	21179.75	79	0	290
2024.12.31	09:20:00	21178.75	21179.65	21176.05	21177.05	65	0	290
2024.12.31	09:21:00	21177.15	21180.35	21176.05	21179.85	65	0	290
2024.12.31	09:22:00	21179.75	21187.15	21179.65	21186.05	80	0	290
2024.12.31	09:23:00	21186.15	21186.25	21182.15	21182.35	62	0	290
2024.12.31	09:24:00	21182.55	21187.85	21181.55	21187.75	65	0	280
2024.12.31	09:25:00	21187.15	21187.75	21184.25	21184.75	65	0	290
2024.12.31	09:26:00	21184.55	21186.75	21183.75	21185.15	52	0	290
2024.12.31	09:27:00	21185.05	21185.65	21184.15	21184.85	58	0	280
2024.12.31	09:28:00	21184.35	21184.45	21177.95	21177.95	72	0	260
2024.12.31	09:29:00	21178.15	21178.65	21167.85	21169.25	135	0	270
2024.12.31	09:30:00	21169.05	21171.65	21164.55	21166.55	122	0	290
2024.12.31	09:31:00	21165.65	21165.65	21151.75	21154.65	139	0	290
2024.12.31	09:32:00	21154.55	21161.75	21154.25	21161.25	128	0	290
2024.12.31	09:33:00	21161.55	21163.25	21156.25	21156.55	78	0	290
2024.12.31	09:34:00	21155.75	21163.65	21153.75	21162.65	90	0	290
2024.12.31	09:35:00	21161.85	21164.25	21161.15	21161.75	68	0	290
2024.12.31	09:36:00	21161.15	21168.85	21161.05	21168.25	75	0	290
2024.12.31	09:37:00	21168.35	21176.05	21168.15	21173.05	104	0	290
2024.12.31	09:38:00	21173.15	21175.15	21171.35	21172.15	68	0	290
2024.12.31	09:39:00	21172.25	21176.15	21171.25	21175.35	53	0	290
2024.12.31	09:40:00	21176.05	21178.05	21173.85	21175.25	76	0	290
2024.12.31	09:41:00	21175.35	21187.85	21175.05	21182.65	115	0	290
2024.12.31	09:42:00	21181.75	21182.75	21177.25	21180.35	89	0	290
2024.12.31	09:43:00	21179.55	21181.65	21178.35	21179.15	58	0	290
2024.12.31	09:44:00	21179.05	21179.05	21173.15	21175.05	79	0	290
2024.12.31	09:45:00	21173.75	21176.65	21170.25	21176.65	113	0	290
2024.12.31	09:46:00	21176.55	21181.85	21176.25	21179.55	87	0	290
2024.12.31	09:47:00	21179.55	21182.65	21174.55	21176.05	81	0	290
2024.12.31	09:48:00	21175.65	21177.75	21175.05	21177.75	57	0	290
2024.12.31	09:49:00	21176.35	21177.55	21174.05	21177.55	54	0	290
2024.12.31	09:50:00	21176.75	21180.25	21176.55	21178.15	73	0	290
2024.12.31	09:51:00	21179.25	21181.35	21175.55	21177.15	75	0	290
2024.12.31	09:52:00	21177.05	21179.75	21174.05	21174.05	46	0	290
2024.12.31	09:53:00	21175.35	21178.15	21172.15	21174.65	64	0	290
2024.12.31	09:54:00	21174.25	21178.15	21173.65	21175.25	62	0	290
2024.12.31	09:55:00	21175.25	21176.75	21171.75	21171.85	63	0	290
2024.12.31	09:56:00	21172.05	21172.35	21165.65	21169.65	116	0	290
2024.12.31	09:57:00	21169.65	21172.15	21167.15	21172.15	96	0	290
2024.12.31	09:58:00	21172.65	21176.85	21169.65	21173.35	103	0	290
2024.12.31	09:59:00	21173.25	21174.85	21170.55	21173.25	107	0	290
2024.12.31	10:00:00	21176.05	21177.85	21169.55	21174.15	159	0	290
2024.12.31	10:01:00	21173.65	21177.25	21171.15	21177.05	121	0	290
2024.12.31	10:02:00	21176.05	21177.15	21164.85	21169.65	155	0	290
2024.12.31	10:03:00	21169.55	21180.35	21167.75	21180.35	151	0	290
2024.12.31	10:04:00	21180.15	21180.25	21173.55	21174.75	140	0	290
2024.12.31	10:05:00	21172.65	21173.75	21169.65	21170.25	102	0	290
2024.12.31	10:06:00	21170.35	21179.05	21169.15	21174.25	149	0	290
2024.12.31	10:07:00	21174.05	21178.35	21167.65	21178.35	113	0	290
2024.12.31	10:08:00	21178.05	21178.25	21175.05	21177.85	75	0	290
2024.12.31	10:09:00	21177.85	21181.65	21175.15	21181.55	87	0	290
2024.12.31	10:10:00	21181.15	21183.75	21174.55	21174.85	105	0	290
2024.12.31	10:11:00	21174.55	21179.35	21172.85	21174.35	94	0	290
2024.12.31	10:12:00	21174.35	21175.35	21170.25	21170.25	83	0	290
2024.12.31	10:13:00	21169.55	21172.25	21167.85	21169.75	86	0	290
2024.12.31	10:14:00	21169.75	21170.85	21157.65	21162.15	135	0	290
2024.12.31	10:15:00	21162.05	21163.75	21158.65	21162.85	102	0	290
2024.12.31	10:16:00	21162.65	21162.65	21154.65	21155.35	115	0	290
2024.12.31	10:17:00	21154.55	21159.15	21152.35	21156.05	103	0	290
2024.12.31	10:18:00	21155.35	21156.15	21146.05	21148.65	113	0	290
2024.12.31	10:19:00	21149.15	21152.65	21146.05	21150.35	110	0	290
2024.12.31	10:20:00	21150.85	21154.55	21142.25	21143.65	139	0	290
2024.12.31	10:21:00	21143.35	21148.35	21143.15	21147.65	107	0	290
2024.12.31	10:22:00	21148.35	21158.85	21148.05	21156.05	91	0	290
2024.12.31	10:23:00	21155.25	21155.65	21153.15	21155.35	85	0	290
2024.12.31	10:24:00	21155.15	21158.25	21147.85	21148.55	128	0	290
2024.12.31	10:25:00	21147.85	21148.85	21143.55	21144.35	111	0	290
2024.12.31	10:26:00	21144.55	21148.05	21143.15	21143.55	93	0	290
2024.12.31	10:27:00	21143.65	21146.15	21140.75	21142.15	108	0	290
2024.12.31	10:28:00	21141.85	21145.75	21139.25	21145.05	104	0	290
2024.12.31	10:29:00	21145.35	21153.05	21144.85	21151.75	110	0	290
2024.12.31	10:30:00	21149.85	21154.25	21149.15	21150.65	83	0	290
2024.12.31	10:31:00	21150.85	21155.55	21149.85	21154.75	73	0	290
2024.12.31	10:32:00	21155.05	21163.35	21154.65	21162.25	152	0	290
2024.12.31	10:33:00	21162.75	21166.25	21158.15	21164.25	125	0	290
2024.12.31	10:34:00	21164.65	21172.35	21164.25	21167.05	113	0	290
2024.12.31	10:35:00	21164.65	21166.05	21159.35	21163.05	98	0	290
2024.12.31	10:36:00	21162.75	21163.25	21159.65	21160.65	74	0	290
2024.12.31	10:37:00	21161.05	21164.15	21160.85	21163.75	78	0	290
2024.12.31	10:38:00	21164.05	21169.05	21163.15	21164.15	95	0	290
2024.12.31	10:39:00	21164.55	21164.75	21161.35	21163.25	78	0	290
2024.12.31	10:40:00	21162.65	21162.85	21158.15	21159.45	78	0	270
2024.12.31	10:41:00	21160.25	21164.45	21156.95	21157.05	86	0	270
2024.12.31	10:42:00	21157.35	21164.05	21154.05	21164.05	106	0	280
2024.12.31	10:43:00	21164.05	21164.05	21159.35	21160.85	68	0	290
2024.12.31	10:44:00	21160.85	21166.05	21159.55	21160.35	76	0	290
2024.12.31	10:45:00	21161.65	21161.85	21159.05	21160.15	56	0	290
2024.12.31	10:46:00	21160.35	21161.25	21153.65	21154.35	55	0	290
2024.12.31	10:47:00	21153.65	21154.85	21151.15	21153.65	99	0	290
2024.12.31	10:48:00	21152.85	21156.85	21151.15	21152.25	84	0	290
2024.12.31	10:49:00	21152.35	21155.75	21152.35	21154.75	62	0	290
2024.12.31	10:50:00	21156.15	21159.55	21154.65	21158.15	52	0	290
2024.12.31	10:51:00	21158.15	21169.35	21158.15	21168.25	105	0	290
2024.12.31	10:52:00	21168.35	21173.85	21167.55	21171.55	113	0	290
2024.12.31	10:53:00	21171.15	21171.85	21168.35	21170.75	72	0	290
2024.12.31	10:54:00	21171.05	21173.35	21170.25	21173.35	69	0	290
2024.12.31	10:55:00	21173.25	21173.25	21168.55	21170.75	54	0	290
2024.12.31	10:56:00	21170.65	21174.35	21168.85	21169.35	69	0	290
2024.12.31	10:57:00	21169.55	21171.35	21168.15	21168.15	61	0	240
2024.12.31	10:58:00	21168.25	21168.25	21162.25	21162.45	87	0	260
2024.12.31	10:59:00	21161.65	21164.35	21159.85	21164.05	71	0	280
2024.12.31	11:00:00	21164.05	21165.65	21157.45	21165.65	122	0	280
2024.12.31	11:01:00	21165.55	21171.05	21164.15	21169.05	141	0	290
2024.12.31	11:02:00	21170.25	21177.05	21170.05	21175.65	137	0	290
2024.12.31	11:03:00	21176.65	21176.65	21171.75	21172.75	97	0	290
2024.12.31	11:04:00	21174.05	21177.85	21170.65	21170.65	97	0	290
2024.12.31	11:05:00	21170.65	21172.05	21167.35	21171.35	112	0	290
2024.12.31	11:06:00	21171.15	21173.35	21166.15	21170.35	92	0	290
2024.12.31	11:07:00	21170.25	21178.05	21170.15	21178.05	106	0	290
2024.12.31	11:08:00	21177.75	21187.55	21177.35	21187.35	143	0	290
2024.12.31	11:09:00	21187.25	21200.55	21187.25	21196.35	179	0	290
2024.12.31	11:10:00	21196.35	21205.65	21196.25	21203.85	176	0	290
2024.12.31	11:11:00	21205.15	21214.15	21200.85	21212.55	179	0	290
2024.12.31	11:12:00	21212.65	21216.15	21210.65	21213.85	160	0	290
2024.12.31	11:13:00	21214.15	21227.35	21214.15	21226.75	167	0	290
2024.12.31	11:14:00	21227.05	21244.35	21224.75	21243.65	216	0	290
2024.12.31	11:15:00	21243.75	21245.75	21236.65	21243.05	190	0	290
2024.12.31	11:16:00	21243.15	21246.15	21235.35	21241.65	160	0	290
2024.12.31	11:17:00	21242.05	21242.05	21235.75	21236.25	124	0	290
2024.12.31	11:18:00	21235.65	21240.35	21234.85	21237.15	118	0	290
2024.12.31	11:19:00	21237.15	21241.35	21236.65	21239.35	136	0	290
2024.12.31	11:20:00	21238.85	21251.05	21235.55	21251.05	160	0	290
2024.12.31	11:21:00	21251.25	21251.55	21244.25	21250.75	130	0	290
2024.12.31	11:22:00	21250.15	21252.85	21246.65	21252.15	122	0	290
2024.12.31	11:23:00	21252.25	21255.25	21249.65	21254.05	131	0	290
2024.12.31	11:24:00	21253.85	21266.25	21253.85	21263.15	164	0	290
2024.12.31	11:25:00	21262.85	21267.85	21261.15	21266.85	168	0	290
2024.12.31	11:26:00	21266.35	21272.75	21264.05	21271.55	145	0	290
2024.12.31	11:27:00	21271.65	21276.55	21269.65	21273.15	142	0	290
2024.12.31	11:28:00	21273.85	21274.65	21268.55	21271.65	110	0	290
2024.12.31	11:29:00	21271.35	21273.85	21269.65	21270.25	103	0	290
2024.12.31	11:30:00	21270.55	21271.75	21266.55	21268.25	137	0	290
2024.12.31	11:31:00	21268.35	21268.85	21263.25	21267.35	114	0	290
2024.12.31	11:32:00	21266.65	21270.65	21264.65	21266.85	103	0	290
2024.12.31	11:33:00	21267.25	21267.65	21260.35	21260.35	91	0	290
2024.12.31	11:34:00	21260.85	21262.15	21258.65	21260.25	99	0	290
2024.12.31	11:35:00	21260.35	21262.15	21251.75	21252.65	116	0	290
2024.12.31	11:36:00	21253.35	21267.35	21253.35	21264.05	124	0	290
2024.12.31	11:37:00	21262.75	21270.75	21261.75	21270.15	146	0	290
2024.12.31	11:38:00	21270.15	21275.25	21269.85	21274.35	129	0	290
2024.12.31	11:39:00	21274.35	21275.75	21269.25	21269.85	131	0	290
2024.12.31	11:40:00	21269.65	21273.25	21265.75	21270.25	113	0	290
2024.12.31	11:41:00	21270.25	21283.25	21269.85	21281.25	173	0	290
2024.12.31	11:42:00	21281.55	21281.85	21275.15	21277.35	108	0	290
2024.12.31	11:43:00	21276.15	21281.15	21275.35	21280.15	116	0	290
2024.12.31	11:44:00	21280.65	21289.15	21280.65	21286.55	158	0	290
2024.12.31	11:45:00	21286.35	21286.75	21282.55	21286.35	121	0	290
2024.12.31	11:46:00	21285.35	21287.25	21281.65	21287.15	122	0	290
2024.12.31	11:47:00	21286.75	21288.85	21283.35	21285.85	76	0	290
2024.12.31	11:48:00	21285.75	21286.15	21282.65	21284.65	78	0	290
2024.12.31	11:49:00	21284.65	21285.35	21276.65	21280.85	127	0	290
2024.12.31	11:50:00	21281.15	21281.75	21277.25	21281.25	94	0	290
2024.12.31	11:51:00	21281.35	21281.55	21269.75	21270.85	108	0	290
2024.12.31	11:52:00	21270.85	21274.65	21269.75	21272.25	125	0	290
2024.12.31	11:53:00	21272.15	21272.85	21267.05	21272.85	114	0	290
2024.12.31	11:54:00	21272.65	21277.15	21270.15	21277.05	93	0	290
2024.12.31	11:55:00	21276.55	21277.25	21272.05	21274.35	91	0	290
2024.12.31	11:56:00	21274.75	21276.85	21272.35	21276.05	81	0	290
2024.12.31	11:57:00	21276.05	21276.85	21273.15	21275.15	91	0	290
2024.12.31	11:58:00	21275.35	21275.35	21263.65	21266.25	113	0	270
2024.12.31	11:59:00	21266.65	21267.85	21263.35	21267.65	107	0	290
2024.12.31	12:00:00	21267.05	21268.35	21262.05	21264.15	128	0	290
2024.12.31	12:01:00	21264.15	21264.15	21259.05	21263.35	124	0	290
2024.12.31	12:02:00	21263.35	21266.85	21262.15	21264.15	90	0	290
2024.12.31	12:03:00	21264.35	21265.35	21261.25	21263.15	74	0	290
2024.12.31	12:04:00	21262.85	21265.75	21259.85	21265.75	92	0	290
2024.12.31	12:05:00	21265.55	21265.75	21262.35	21263.05	102	0	290
2024.12.31	12:06:00	21263.25	21265.05	21260.35	21261.65	74	0	290
2024.12.31	12:07:00	21261.35	21263.75	21257.25	21261.25	92	0	290
2024.12.31	12:08:00	21261.35	21271.25	21261.25	21270.55	116	0	290
2024.12.31	12:09:00	21270.65	21272.15	21268.75	21269.65	93	0	290
2024.12.31	12:10:00	21268.85	21269.55	21264.85	21265.75	90	0	290
2024.12.31	12:11:00	21265.35	21270.65	21265.25	21270.35	77	0	290
2024.12.31	12:12:00	21270.35	21270.65	21260.65	21260.75	117	0	280
2024.12.31	12:13:00	21260.15	21261.45	21257.05	21261.15	106	0	280
2024.12.31	12:14:00	21261.15	21261.15	21256.35	21259.65	85	0	280
2024.12.31	12:15:00	21259.85	21260.15	21256.15	21258.95	82	0	280
2024.12.31	12:16:00	21259.55	21261.85	21255.85	21256.75	91	0	280
2024.12.31	12:17:00	21256.35	21259.55	21255.85	21256.15	65	0	290
2024.12.31	12:18:00	21256.85	21259.85	21256.15	21257.15	68	0	280
2024.12.31	12:19:00	21257.35	21260.05	21256.55	21258.65	72	0	280
2024.12.31	12:20:00	21258.85	21264.05	21258.15	21260.65	75	0	280
2024.12.31	12:21:00	21260.35	21265.35	21258.85	21263.75	68	0	290
2024.12.31	12:22:00	21263.55	21265.65	21262.05	21264.35	81	0	290
2024.12.31	12:23:00	21264.25	21264.45	21262.35	21264.45	46	0	280
2024.12.31	12:24:00	21264.15	21270.05	21263.45	21269.35	79	0	280
2024.12.31	12:25:00	21269.55	21271.75	21268.15	21269.45	82	0	270
2024.12.31	12:26:00	21269.75	21269.75	21263.45	21263.45	79	0	270
2024.12.31	12:27:00	21263.45	21263.45	21256.15	21258.45	103	0	250
2024.12.31	12:28:00	21258.45	21261.75	21258.45	21261.75	55	0	270
2024.12.31	12:29:00	21261.65	21261.95	21260.35	21261.65	64	0	260
2024.12.31	12:30:00	21261.55	21262.75	21256.15	21258.15	76	0	260
2024.12.31	12:31:00	21257.45	21258.35	21254.95	21258.25	62	0	260
2024.12.31	12:32:00	21258.15	21261.85	21256.25	21261.75	66	0	240
2024.12.31	12:33:00	21261.55	21264.35	21260.85	21262.25	54	0	250
2024.12.31	12:34:00	21261.95	21262.55	21261.35	21262.55	44	0	250
2024.12.31	12:35:00	21262.65	21265.15	21261.25	21264.15	72	0	220
2024.12.31	12:36:00	21264.35	21264.45	21262.45	21263.65	41	0	230
2024.12.31	12:37:00	21263.85	21268.45	21260.15	21267.95	83	0	230
2024.12.31	12:38:00	21267.85	21274.85	21266.35	21274.25	80	0	280
2024.12.31	12:39:00	21274.15	21276.15	21271.25	21274.85	84	0	290
2024.12.31	12:40:00	21274.15	21276.55	21268.85	21272.75	93	0	290
2024.12.31	12:41:00	21272.85	21273.35	21269.35	21271.65	60	0	290
2024.12.31	12:42:00	21271.65	21274.35	21271.05	21271.65	77	0	290
2024.12.31	12:43:00	21271.65	21273.55	21271.35	21272.65	60	0	280
2024.12.31	12:44:00	21272.55	21273.75	21270.45	21270.75	63	0	270
2024.12.31	12:45:00	21270.85	21272.55	21267.95	21268.55	78	0	250
2024.12.31	12:46:00	21267.25	21271.65	21267.25	21271.25	65	0	230
2024.12.31	12:47:00	21271.05	21273.45	21267.75	21273.45	63	0	260
2024.12.31	12:48:00	21274.05	21284.85	21273.95	21281.35	133	0	260
2024.12.31	12:49:00	21281.05	21281.35	21277.05	21278.85	80	0	290
2024.12.31	12:50:00	21277.55	21288.35	21277.55	21288.35	103	0	290
2024.12.31	12:51:00	21288.35	21288.35	21281.85	21283.75	98	0	290
2024.12.31	12:52:00	21284.25	21285.75	21280.35	21282.85	78	0	290
2024.12.31	12:53:00	21282.65	21282.85	21278.85	21280.25	81	0	270
2024.12.31	12:54:00	21280.15	21283.25	21279.65	21282.95	81	0	250
2024.12.31	12:55:00	21283.55	21286.25	21282.65	21283.15	61	0	240
2024.12.31	12:56:00	21283.15	21283.15	21275.85	21279.35	83	0	230
2024.12.31	12:57:00	21279.25	21279.95	21277.45	21278.65	66	0	270
2024.12.31	12:58:00	21278.15	21278.45	21274.95	21277.65	67	0	270
2024.12.31	12:59:00	21277.45	21277.95	21274.35	21275.75	60	0	270
2024.12.31	13:00:00	21275.85	21282.85	21275.85	21277.85	125	0	270
2024.12.31	13:01:00	21277.55	21284.75	21277.55	21284.65	93	0	290
2024.12.31	13:02:00	21284.15	21285.25	21280.75	21281.05	91	0	290
2024.12.31	13:03:00	21280.75	21285.85	21279.35	21285.55	72	0	290
2024.12.31	13:04:00	21284.75	21285.55	21281.35	21285.15	76	0	290
2024.12.31	13:05:00	21285.35	21292.25	21284.55	21288.65	122	0	290
2024.12.31	13:06:00	21288.85	21290.55	21287.45	21287.75	84	0	280
2024.12.31	13:07:00	21287.75	21293.15	21285.65	21290.15	102	0	290
2024.12.31	13:08:00	21290.35	21294.35	21289.55	21292.25	102	0	290
2024.12.31	13:09:00	21292.55	21296.75	21292.15	21296.75	86	0	290
2024.12.31	13:10:00	21296.65	21297.75	21293.15	21293.15	93	0	290
2024.12.31	13:11:00	21293.25	21293.25	21283.35	21285.75	107	0	290
2024.12.31	13:12:00	21285.85	21285.85	21278.35	21279.25	114	0	290
2024.12.31	13:13:00	21279.25	21281.15	21276.55	21276.75	75	0	290
2024.12.31	13:14:00	21276.65	21277.65	21271.35	21271.85	127	0	280
2024.12.31	13:15:00	21271.35	21279.15	21271.35	21278.25	97	0	290
2024.12.31	13:16:00	21274.85	21275.05	21269.05	21269.15	99	0	290
2024.12.31	13:17:00	21268.35	21269.05	21262.85	21266.55	164	0	290
2024.12.31	13:18:00	21266.35	21268.15	21260.55	21263.55	118	0	290
2024.12.31	13:19:00	21263.65	21266.65	21263.25	21263.35	83	0	290
2024.12.31	13:20:00	21263.65	21264.15	21255.85	21256.15	113	0	290
2024.12.31	13:21:00	21256.15	21270.15	21256.15	21269.85	128	0	290
2024.12.31	13:22:00	21270.05	21270.65	21267.35	21268.25	88	0	290
2024.12.31	13:23:00	21268.35	21268.85	21262.65	21264.05	69	0	290
2024.12.31	13:24:00	21264.35	21265.35	21262.35	21265.25	73	0	290
2024.12.31	13:25:00	21265.15	21269.35	21264.25	21267.85	73	0	290
2024.12.31	13:26:00	21267.85	21269.65	21264.35	21268.95	92	0	280
2024.12.31	13:27:00	21268.65	21271.25	21267.55	21268.45	69	0	270
2024.12.31	13:28:00	21268.15	21269.75	21265.65	21267.45	62	0	270
2024.12.31	13:29:00	21267.45	21270.15	21266.35	21266.75	72	0	270
2024.12.31	13:30:00	21267.65	21271.75	21267.65	21268.75	71	0	260
2024.12.31	13:31:00	21268.45	21271.05	21268.45	21270.25	61	0	250
2024.12.31	13:32:00	21270.25	21271.45	21265.85	21270.95	76	0	250
2024.12.31	13:33:00	21270.65	21270.65	21266.35	21266.65	84	0	280
2024.12.31	13:34:00	21266.45	21267.95	21265.15	21267.35	49	0	280
2024.12.31	13:35:00	21265.95	21267.65	21265.65	21266.95	39	0	270
2024.12.31	13:36:00	21267.15	21271.35	21265.75	21270.75	61	0	260
2024.12.31	13:37:00	21270.65	21278.55	21269.95	21278.05	88	0	240
2024.12.31	13:38:00	21278.15	21278.95	21274.65	21277.05	89	0	230
2024.12.31	13:39:00	21276.15	21278.55	21272.45	21274.15	74	0	260
2024.12.31	13:40:00	21274.35	21276.85	21271.35	21276.65	69	0	270
2024.12.31	13:41:00	21276.85	21279.45	21274.95	21278.45	49	0	270
2024.12.31	13:42:00	21278.85	21280.95	21277.65	21280.45	72	0	270
2024.12.31	13:43:00	21280.25	21283.95	21276.35	21276.45	74	0	230
2024.12.31	13:44:00	21275.45	21275.65	21268.95	21274.55	110	0	260
2024.12.31	13:45:00	21274.55	21275.35	21271.75	21272.55	76	0	290
2024.12.31	13:46:00	21272.55	21277.85	21272.25	21275.05	81	0	290
2024.12.31	13:47:00	21274.85	21279.55	21272.85	21278.15	83	0	290
2024.12.31	13:48:00	21278.15	21279.05	21275.15	21277.15	58	0	290
2024.12.31	13:49:00	21277.25	21280.65	21275.05	21279.75	65	0	290
2024.12.31	13:50:00	21280.05	21281.15	21277.35	21279.55	85	0	290
2024.12.31	13:51:00	21280.15	21284.45	21279.85	21283.65	80	0	280
2024.12.31	13:52:00	21283.95	21283.95	21279.15	21279.15	76	0	250
2024.12.31	13:53:00	21279.05	21279.65	21275.45	21279.15	85	0	260
2024.12.31	13:54:00	21277.95	21280.95	21277.75	21277.75	73	0	250
2024.12.31	13:55:00	21277.85	21280.25	21276.65	21279.05	71	0	240
